date,gender,city,category,age_rate,count,avg_age,mid_age,crude_rate
2017/2/1,不分縣市,高雄市,農林漁牧售電量(度),18042079,18042079,18042079,18042079,18042079
2017/2/1,不分縣市,宜蘭縣,農林漁牧售電量(度),4322156,4322156,4322156,4322156,4322156
2017/2/1,不分縣市,新竹縣,農林漁牧售電量(度),1340837,1340837,1340837,1340837,1340837
2017/2/1,不分縣市,苗栗縣,農林漁牧售電量(度),1632310,1632310,1632310,1632310,1632310
2017/2/1,不分縣市,彰化縣,農林漁牧售電量(度),29834808,29834808,29834808,29834808,29834808
2017/2/1,不分縣市,南投縣,農林漁牧售電量(度),8385232,8385232,8385232,8385232,8385232
2017/2/1,不分縣市,雲林縣,農林漁牧售電量(度),27852608,27852608,27852608,27852608,27852608
2017/2/1,不分縣市,嘉義縣,農林漁牧售電量(度),18014989,18014989,18014989,18014989,18014989
2017/2/1,不分縣市,屏東縣,農林漁牧售電量(度),58481678,58481678,58481678,58481678,58481678
2017/2/1,不分縣市,台東縣,農林漁牧售電量(度),2186960,2186960,2186960,2186960,2186960
2017/2/1,不分縣市,花蓮縣,農林漁牧售電量(度),2177750,2177750,2177750,2177750,2177750
2017/2/1,不分縣市,基隆市,農林漁牧售電量(度),9773,9773,9773,9773,9773
2017/2/1,不分縣市,新竹市,農林漁牧售電量(度),585306,585306,585306,585306,585306
2017/2/1,不分縣市,嘉義市,農林漁牧售電量(度),479798,479798,479798,479798,479798
2017/2/1,不分縣市,澎湖縣,農林漁牧售電量(度),354650,354650,354650,354650,354650
2017/2/1,不分縣市,金門縣,農林漁牧售電量(度),141398,141398,141398,141398,141398
2017/2/1,不分縣市,連江縣,農林漁牧售電量(度),18929,18929,18929,18929,18929
2017/1/1,不分縣市,新北市,農林漁牧售電量(度),1579975,1579975,1579975,1579975,1579975
2017/1/1,不分縣市,台北市,農林漁牧售電量(度),1442040,1442040,1442040,1442040,1442040
2017/1/1,不分縣市,桃園市,農林漁牧售電量(度),2301592,2301592,2301592,2301592,2301592
2017/1/1,不分縣市,台中市,農林漁牧售電量(度),11839302,11839302,11839302,11839302,11839302
2017/1/1,不分縣市,台南市,農林漁牧售電量(度),26624384,26624384,26624384,26624384,26624384
2017/1/1,不分縣市,高雄市,農林漁牧售電量(度),18653939,18653939,18653939,18653939,18653939
2017/1/1,不分縣市,宜蘭縣,農林漁牧售電量(度),4360493,4360493,4360493,4360493,4360493
2017/1/1,不分縣市,新竹縣,農林漁牧售電量(度),1363556,1363556,1363556,1363556,1363556
2017/1/1,不分縣市,苗栗縣,農林漁牧售電量(度),1687790,1687790,1687790,1687790,1687790
2017/1/1,不分縣市,彰化縣,農林漁牧售電量(度),31234321,31234321,31234321,31234321,31234321
2017/1/1,不分縣市,南投縣,農林漁牧售電量(度),8273457,8273457,8273457,8273457,8273457
2017/1/1,不分縣市,雲林縣,農林漁牧售電量(度),25824418,25824418,25824418,25824418,25824418
2017/1/1,不分縣市,嘉義縣,農林漁牧售電量(度),16092477,16092477,16092477,16092477,16092477
2017/1/1,不分縣市,屏東縣,農林漁牧售電量(度),56862611,56862611,56862611,56862611,56862611
2017/1/1,不分縣市,台東縣,農林漁牧售電量(度),2098219,2098219,2098219,2098219,2098219
2017/1/1,不分縣市,花蓮縣,農林漁牧售電量(度),2185152,2185152,2185152,2185152,2185152
2017/1/1,不分縣市,基隆市,農林漁牧售電量(度),7922,7922,7922,7922,7922
2017/1/1,不分縣市,新竹市,農林漁牧售電量(度),616470,616470,616470,616470,616470
2017/1/1,不分縣市,嘉義市,農林漁牧售電量(度),428623,428623,428623,428623,428623
2017/1/1,不分縣市,澎湖縣,農林漁牧售電量(度),374835,374835,374835,374835,374835
2017/1/1,不分縣市,金門縣,農林漁牧售電量(度),123160,123160,123160,123160,123160
2017/1/1,不分縣市,連江縣,農林漁牧售電量(度),30918,30918,30918,30918,30918
2016/12/1,不分縣市,新北市,農林漁牧售電量(度),1681161,1681161,1681161,1681161,1681161
2016/12/1,不分縣市,台北市,農林漁牧售電量(度),1538137,1538137,1538137,1538137,1538137
2016/12/1,不分縣市,桃園市,農林漁牧售電量(度),2438063,2438063,2438063,2438063,2438063
2016/12/1,不分縣市,台中市,農林漁牧售電量(度),12749472,12749472,12749472,12749472,12749472
2016/12/1,不分縣市,台南市,農林漁牧售電量(度),29967024,29967024,29967024,29967024,29967024
2016/12/1,不分縣市,高雄市,農林漁牧售電量(度),19339247,19339247,19339247,19339247,19339247
2016/12/1,不分縣市,宜蘭縣,農林漁牧售電量(度),4608098,4608098,4608098,4608098,4608098
2016/12/1,不分縣市,新竹縣,農林漁牧售電量(度),1465591,1465591,1465591,1465591,1465591
2016/12/1,不分縣市,苗栗縣,農林漁牧售電量(度),1855822,1855822,1855822,1855822,1855822
2016/12/1,不分縣市,彰化縣,農林漁牧售電量(度),34513299,34513299,34513299,34513299,34513299
2016/12/1,不分縣市,南投縣,農林漁牧售電量(度),8965742,8965742,8965742,8965742,8965742
2016/12/1,不分縣市,雲林縣,農林漁牧售電量(度),28430217,28430217,28430217,28430217,28430217
2016/12/1,不分縣市,嘉義縣,農林漁牧售電量(度),18342525,18342525,18342525,18342525,18342525
2016/12/1,不分縣市,屏東縣,農林漁牧售電量(度),58263534,58263534,58263534,58263534,58263534
2016/12/1,不分縣市,台東縣,農林漁牧售電量(度),2274331,2274331,2274331,2274331,2274331
2016/12/1,不分縣市,花蓮縣,農林漁牧售電量(度),2667297,2667297,2667297,2667297,2667297
2016/12/1,不分縣市,基隆市,農林漁牧售電量(度),9114,9114,9114,9114,9114
2016/12/1,不分縣市,新竹市,農林漁牧售電量(度),662263,662263,662263,662263,662263
2016/12/1,不分縣市,嘉義市,農林漁牧售電量(度),482192,482192,482192,482192,482192
2016/12/1,不分縣市,澎湖縣,農林漁牧售電量(度),413134,413134,413134,413134,413134
2016/12/1,不分縣市,金門縣,農林漁牧售電量(度),129763,129763,129763,129763,129763
2016/12/1,不分縣市,連江縣,農林漁牧售電量(度),18660,18660,18660,18660,18660
2016/11/1,不分縣市,新北市,農林漁牧售電量(度),1743692,1743692,1743692,1743692,1743692
2016/11/1,不分縣市,台北市,農林漁牧售電量(度),1543192,1543192,1543192,1543192,1543192
2016/11/1,不分縣市,桃園市,農林漁牧售電量(度),2622944,2622944,2622944,2622944,2622944
2016/11/1,不分縣市,台中市,農林漁牧售電量(度),13857264,13857264,13857264,13857264,13857264
2016/11/1,不分縣市,台南市,農林漁牧售電量(度),33713443,33713443,33713443,33713443,33713443
2016/11/1,不分縣市,高雄市,農林漁牧售電量(度),19477226,19477226,19477226,19477226,19477226
2016/11/1,不分縣市,宜蘭縣,農林漁牧售電量(度),5191511,5191511,5191511,5191511,5191511
2016/11/1,不分縣市,新竹縣,農林漁牧售電量(度),1587545,1587545,1587545,1587545,1587545
2016/11/1,不分縣市,苗栗縣,農林漁牧售電量(度),2226653,2226653,2226653,2226653,2226653
2016/11/1,不分縣市,彰化縣,農林漁牧售電量(度),39334141,39334141,39334141,39334141,39334141
2016/11/1,不分縣市,南投縣,農林漁牧售電量(度),10070312,10070312,10070312,10070312,10070312
2016/11/1,不分縣市,雲林縣,農林漁牧售電量(度),31286569,31286569,31286569,31286569,31286569
2016/11/1,不分縣市,嘉義縣,農林漁牧售電量(度),20897201,20897201,20897201,20897201,20897201
2016/11/1,不分縣市,屏東縣,農林漁牧售電量(度),57614706,57614706,57614706,57614706,57614706
2016/11/1,不分縣市,台東縣,農林漁牧售電量(度),2375955,2375955,2375955,2375955,2375955
2016/11/1,不分縣市,花蓮縣,農林漁牧售電量(度),2604043,2604043,2604043,2604043,2604043
2016/11/1,不分縣市,基隆市,農林漁牧售電量(度),8673,8673,8673,8673,8673
2016/11/1,不分縣市,新竹市,農林漁牧售電量(度),750430,750430,750430,750430,750430
2016/11/1,不分縣市,嘉義市,農林漁牧售電量(度),546790,546790,546790,546790,546790
2016/11/1,不分縣市,澎湖縣,農林漁牧售電量(度),456099,456099,456099,456099,456099
2016/11/1,不分縣市,金門縣,農林漁牧售電量(度),141563,141563,141563,141563,141563
2016/11/1,不分縣市,連江縣,農林漁牧售電量(度),20212,20212,20212,20212,20212
2016/10/1,不分縣市,新北市,農林漁牧售電量(度),1851029,1851029,1851029,1851029,1851029
2016/10/1,不分縣市,台北市,農林漁牧售電量(度),1776639,1776639,1776639,1776639,1776639
2016/10/1,不分縣市,桃園市,農林漁牧售電量(度),2726042,2726042,2726042,2726042,2726042
2016/10/1,不分縣市,台中市,農林漁牧售電量(度),14987954,14987954,14987954,14987954,14987954
2016/10/1,不分縣市,台南市,農林漁牧售電量(度),35906279,35906279,35906279,35906279,35906279
2016/10/1,不分縣市,高雄市,農林漁牧售電量(度),19477293,19477293,19477293,19477293,19477293
2016/10/1,不分縣市,宜蘭縣,農林漁牧售電量(度),6217214,6217214,6217214,6217214,6217214
2016/10/1,不分縣市,新竹縣,農林漁牧售電量(度),1846978,1846978,1846978,1846978,1846978
2016/10/1,不分縣市,苗栗縣,農林漁牧售電量(度),2285253,2285253,2285253,2285253,2285253
2016/10/1,不分縣市,彰化縣,農林漁牧售電量(度),40515455,40515455,40515455,40515455,40515455
2016/10/1,不分縣市,南投縣,農林漁牧售電量(度),10030039,10030039,10030039,10030039,10030039
2016/10/1,不分縣市,雲林縣,農林漁牧售電量(度),32643300,32643300,32643300,32643300,32643300
2016/10/1,不分縣市,嘉義縣,農林漁牧售電量(度),21439382,21439382,21439382,21439382,21439382
2016/10/1,不分縣市,屏東縣,農林漁牧售電量(度),54320581,54320581,54320581,54320581,54320581
2016/10/1,不分縣市,台東縣,農林漁牧售電量(度),2395161,2395161,2395161,2395161,2395161
2016/10/1,不分縣市,花蓮縣,農林漁牧售電量(度),2654605,2654605,2654605,2654605,2654605
2016/10/1,不分縣市,基隆市,農林漁牧售電量(度),8517,8517,8517,8517,8517
2016/10/1,不分縣市,新竹市,農林漁牧售電量(度),801785,801785,801785,801785,801785
2016/10/1,不分縣市,嘉義市,農林漁牧售電量(度),526111,526111,526111,526111,526111
2016/10/1,不分縣市,澎湖縣,農林漁牧售電量(度),477454,477454,477454,477454,477454
2016/10/1,不分縣市,金門縣,農林漁牧售電量(度),134436,134436,134436,134436,134436
2016/10/1,不分縣市,連江縣,農林漁牧售電量(度),21052,21052,21052,21052,21052
2016/9/1,不分縣市,新北市,農林漁牧售電量(度),2057648,2057648,2057648,2057648,2057648
2016/9/1,不分縣市,台北市,農林漁牧售電量(度),1809143,1809143,1809143,1809143,1809143
2016/9/1,不分縣市,桃園市,農林漁牧售電量(度),3068391,3068391,3068391,3068391,3068391
2016/9/1,不分縣市,台中市,農林漁牧售電量(度),15044435,15044435,15044435,15044435,15044435
2016/9/1,不分縣市,台南市,農林漁牧售電量(度),38301274,38301274,38301274,38301274,38301274
2016/9/1,不分縣市,高雄市,農林漁牧售電量(度),20812178,20812178,20812178,20812178,20812178
2016/9/1,不分縣市,宜蘭縣,農林漁牧售電量(度),7041016,7041016,7041016,7041016,7041016
2016/9/1,不分縣市,新竹縣,農林漁牧售電量(度),1902154,1902154,1902154,1902154,1902154
2016/9/1,不分縣市,苗栗縣,農林漁牧售電量(度),2488063,2488063,2488063,2488063,2488063
2016/9/1,不分縣市,彰化縣,農林漁牧售電量(度),45436440,45436440,45436440,45436440,45436440
2016/9/1,不分縣市,南投縣,農林漁牧售電量(度),10388618,10388618,10388618,10388618,10388618
2016/9/1,不分縣市,雲林縣,農林漁牧售電量(度),37051775,37051775,37051775,37051775,37051775
2016/9/1,不分縣市,嘉義縣,農林漁牧售電量(度),23079917,23079917,23079917,23079917,23079917
2016/9/1,不分縣市,屏東縣,農林漁牧售電量(度),60766391,60766391,60766391,60766391,60766391
2016/9/1,不分縣市,台東縣,農林漁牧售電量(度),2512242,2512242,2512242,2512242,2512242
2016/9/1,不分縣市,花蓮縣,農林漁牧售電量(度),3017323,3017323,3017323,3017323,3017323
2016/9/1,不分縣市,基隆市,農林漁牧售電量(度),8744,8744,8744,8744,8744
2016/9/1,不分縣市,新竹市,農林漁牧售電量(度),825116,825116,825116,825116,825116
2016/9/1,不分縣市,嘉義市,農林漁牧售電量(度),549809,549809,549809,549809,549809
2016/9/1,不分縣市,澎湖縣,農林漁牧售電量(度),530208,530208,530208,530208,530208
2016/9/1,不分縣市,金門縣,農林漁牧售電量(度),161868,161868,161868,161868,161868
2016/9/1,不分縣市,連江縣,農林漁牧售電量(度),24470,24470,24470,24470,24470
2016/8/1,不分縣市,新北市,農林漁牧售電量(度),2092768,2092768,2092768,2092768,2092768
2016/8/1,不分縣市,台北市,農林漁牧售電量(度),1894099,1894099,1894099,1894099,1894099
2016/8/1,不分縣市,桃園市,農林漁牧售電量(度),3394740,3394740,3394740,3394740,3394740
2016/8/1,不分縣市,台中市,農林漁牧售電量(度),15969363,15969363,15969363,15969363,15969363
2016/8/1,不分縣市,台南市,農林漁牧售電量(度),38730326,38730326,38730326,38730326,38730326
2016/8/1,不分縣市,高雄市,農林漁牧售電量(度),21737779,21737779,21737779,21737779,21737779
2016/8/1,不分縣市,宜蘭縣,農林漁牧售電量(度),7466294,7466294,7466294,7466294,7466294
2016/8/1,不分縣市,新竹縣,農林漁牧售電量(度),2092993,2092993,2092993,2092993,2092993
2016/8/1,不分縣市,苗栗縣,農林漁牧售電量(度),2742578,2742578,2742578,2742578,2742578
2016/8/1,不分縣市,彰化縣,農林漁牧售電量(度),47046532,47046532,47046532,47046532,47046532
2016/8/1,不分縣市,南投縣,農林漁牧售電量(度),11244361,11244361,11244361,11244361,11244361
2016/8/1,不分縣市,雲林縣,農林漁牧售電量(度),38717341,38717341,38717341,38717341,38717341
2016/8/1,不分縣市,嘉義縣,農林漁牧售電量(度),24059087,24059087,24059087,24059087,24059087
2016/8/1,不分縣市,屏東縣,農林漁牧售電量(度),63754746,63754746,63754746,63754746,63754746
2016/8/1,不分縣市,台東縣,農林漁牧售電量(度),2895582,2895582,2895582,2895582,2895582
2016/8/1,不分縣市,花蓮縣,農林漁牧售電量(度),3303909,3303909,3303909,3303909,3303909
2016/8/1,不分縣市,基隆市,農林漁牧售電量(度),7787,7787,7787,7787,7787
2016/8/1,不分縣市,新竹市,農林漁牧售電量(度),900727,900727,900727,900727,900727
2016/8/1,不分縣市,嘉義市,農林漁牧售電量(度),625396,625396,625396,625396,625396
2016/8/1,不分縣市,澎湖縣,農林漁牧售電量(度),600551,600551,600551,600551,600551
2016/8/1,不分縣市,金門縣,農林漁牧售電量(度),176239,176239,176239,176239,176239
2016/8/1,不分縣市,連江縣,農林漁牧售電量(度),21619,21619,21619,21619,21619
2016/7/1,不分縣市,新北市,農林漁牧售電量(度),1972831,1972831,1972831,1972831,1972831
2016/7/1,不分縣市,台北市,農林漁牧售電量(度),1901660,1901660,1901660,1901660,1901660
2016/7/1,不分縣市,桃園市,農林漁牧售電量(度),3148036,3148036,3148036,3148036,3148036
2016/7/1,不分縣市,台中市,農林漁牧售電量(度),15673777,15673777,15673777,15673777,15673777
2016/7/1,不分縣市,台南市,農林漁牧售電量(度),36753181,36753181,36753181,36753181,36753181
2016/7/1,不分縣市,高雄市,農林漁牧售電量(度),21123531,21123531,21123531,21123531,21123531
2016/7/1,不分縣市,宜蘭縣,農林漁牧售電量(度),7494259,7494259,7494259,7494259,7494259
2016/7/1,不分縣市,新竹縣,農林漁牧售電量(度),2065825,2065825,2065825,2065825,2065825
2016/7/1,不分縣市,苗栗縣,農林漁牧售電量(度),2859642,2859642,2859642,2859642,2859642
2016/7/1,不分縣市,彰化縣,農林漁牧售電量(度),45467230,45467230,45467230,45467230,45467230
2016/7/1,不分縣市,南投縣,農林漁牧售電量(度),10068800,10068800,10068800,10068800,10068800
2016/7/1,不分縣市,雲林縣,農林漁牧售電量(度),38288111,38288111,38288111,38288111,38288111
2016/7/1,不分縣市,嘉義縣,農林漁牧售電量(度),23702079,23702079,23702079,23702079,23702079
2016/7/1,不分縣市,屏東縣,農林漁牧售電量(度),65698626,65698626,65698626,65698626,65698626
2016/7/1,不分縣市,台東縣,農林漁牧售電量(度),2958405,2958405,2958405,2958405,2958405
2016/7/1,不分縣市,花蓮縣,農林漁牧售電量(度),3165458,3165458,3165458,3165458,3165458
2016/7/1,不分縣市,基隆市,農林漁牧售電量(度),6769,6769,6769,6769,6769
2016/7/1,不分縣市,新竹市,農林漁牧售電量(度),855004,855004,855004,855004,855004
2016/7/1,不分縣市,嘉義市,農林漁牧售電量(度),609832,609832,609832,609832,609832
2016/7/1,不分縣市,澎湖縣,農林漁牧售電量(度),570641,570641,570641,570641,570641
2016/7/1,不分縣市,金門縣,農林漁牧售電量(度),179570,179570,179570,179570,179570
2016/7/1,不分縣市,連江縣,農林漁牧售電量(度),19917,19917,19917,19917,19917
2016/6/1,不分縣市,新北市,農林漁牧售電量(度),1846536,1846536,1846536,1846536,1846536
2016/6/1,不分縣市,台北市,農林漁牧售電量(度),1809547,1809547,1809547,1809547,1809547
2016/6/1,不分縣市,桃園市,農林漁牧售電量(度),2519568,2519568,2519568,2519568,2519568
2016/6/1,不分縣市,台中市,農林漁牧售電量(度),14710272,14710272,14710272,14710272,14710272
2016/6/1,不分縣市,台南市,農林漁牧售電量(度),32870418,32870418,32870418,32870418,32870418
2016/6/1,不分縣市,高雄市,農林漁牧售電量(度),19604393,19604393,19604393,19604393,19604393
2016/6/1,不分縣市,宜蘭縣,農林漁牧售電量(度),6432483,6432483,6432483,6432483,6432483
2016/6/1,不分縣市,新竹縣,農林漁牧售電量(度),1655130,1655130,1655130,1655130,1655130
2016/6/1,不分縣市,苗栗縣,農林漁牧售電量(度),2141029,2141029,2141029,2141029,2141029
2016/6/1,不分縣市,彰化縣,農林漁牧售電量(度),40235153,40235153,40235153,40235153,40235153
2016/6/1,不分縣市,南投縣,農林漁牧售電量(度),10036341,10036341,10036341,10036341,10036341
2016/6/1,不分縣市,雲林縣,農林漁牧售電量(度),34039960,34039960,34039960,34039960,34039960
2016/6/1,不分縣市,嘉義縣,農林漁牧售電量(度),22243289,22243289,22243289,22243289,22243289
2016/6/1,不分縣市,屏東縣,農林漁牧售電量(度),62679812,62679812,62679812,62679812,62679812
2016/6/1,不分縣市,台東縣,農林漁牧售電量(度),2921443,2921443,2921443,2921443,2921443
2016/6/1,不分縣市,花蓮縣,農林漁牧售電量(度),2529891,2529891,2529891,2529891,2529891
2016/6/1,不分縣市,基隆市,農林漁牧售電量(度),7159,7159,7159,7159,7159
2016/6/1,不分縣市,新竹市,農林漁牧售電量(度),792714,792714,792714,792714,792714
2016/6/1,不分縣市,嘉義市,農林漁牧售電量(度),626459,626459,626459,626459,626459
2016/6/1,不分縣市,澎湖縣,農林漁牧售電量(度),495630,495630,495630,495630,495630
2016/6/1,不分縣市,金門縣,農林漁牧售電量(度),138780,138780,138780,138780,138780
2016/6/1,不分縣市,連江縣,農林漁牧售電量(度),14088,14088,14088,14088,14088
2016/5/1,不分縣市,新北市,農林漁牧售電量(度),1876456,1876456,1876456,1876456,1876456
2016/5/1,不分縣市,台北市,農林漁牧售電量(度),1719364,1719364,1719364,1719364,1719364
2016/5/1,不分縣市,桃園市,農林漁牧售電量(度),2472287,2472287,2472287,2472287,2472287
2016/5/1,不分縣市,台中市,農林漁牧售電量(度),14438630,14438630,14438630,14438630,14438630
2016/5/1,不分縣市,台南市,農林漁牧售電量(度),30638267,30638267,30638267,30638267,30638267
2016/5/1,不分縣市,高雄市,農林漁牧售電量(度),20099651,20099651,20099651,20099651,20099651
2016/5/1,不分縣市,宜蘭縣,農林漁牧售電量(度),6300045,6300045,6300045,6300045,6300045
2016/5/1,不分縣市,新竹縣,農林漁牧售電量(度),1666847,1666847,1666847,1666847,1666847
2016/5/1,不分縣市,苗栗縣,農林漁牧售電量(度),1876594,1876594,1876594,1876594,1876594
2016/5/1,不分縣市,彰化縣,農林漁牧售電量(度),36980276,36980276,36980276,36980276,36980276
2016/5/1,不分縣市,南投縣,農林漁牧售電量(度),9419265,9419265,9419265,9419265,9419265
2016/5/1,不分縣市,雲林縣,農林漁牧售電量(度),30592012,30592012,30592012,30592012,30592012
2016/5/1,不分縣市,嘉義縣,農林漁牧售電量(度),19446951,19446951,19446951,19446951,19446951
2016/5/1,不分縣市,屏東縣,農林漁牧售電量(度),63442700,63442700,63442700,63442700,63442700
2016/5/1,不分縣市,台東縣,農林漁牧售電量(度),2753670,2753670,2753670,2753670,2753670
2016/5/1,不分縣市,花蓮縣,農林漁牧售電量(度),2491366,2491366,2491366,2491366,2491366
2016/5/1,不分縣市,基隆市,農林漁牧售電量(度),7935,7935,7935,7935,7935
2016/5/1,不分縣市,新竹市,農林漁牧售電量(度),747953,747953,747953,747953,747953
2016/5/1,不分縣市,嘉義市,農林漁牧售電量(度),556835,556835,556835,556835,556835
2016/5/1,不分縣市,澎湖縣,農林漁牧售電量(度),455954,455954,455954,455954,455954
2016/5/1,不分縣市,金門縣,農林漁牧售電量(度),156876,156876,156876,156876,156876
2016/5/1,不分縣市,連江縣,農林漁牧售電量(度),18339,18339,18339,18339,18339
2016/4/1,不分縣市,新北市,農林漁牧售電量(度),1591204,1591204,1591204,1591204,1591204
2016/4/1,不分縣市,台北市,農林漁牧售電量(度),1545660,1545660,1545660,1545660,1545660
2016/4/1,不分縣市,桃園市,農林漁牧售電量(度),2139504,2139504,2139504,2139504,2139504
2016/4/1,不分縣市,台中市,農林漁牧售電量(度),12516019,12516019,12516019,12516019,12516019
2016/4/1,不分縣市,台南市,農林漁牧售電量(度),26250557,26250557,26250557,26250557,26250557
2016/4/1,不分縣市,高雄市,農林漁牧售電量(度),17967989,17967989,17967989,17967989,17967989
2016/4/1,不分縣市,宜蘭縣,農林漁牧售電量(度),4994351,4994351,4994351,4994351,4994351
2016/4/1,不分縣市,新竹縣,農林漁牧售電量(度),1225285,1225285,1225285,1225285,1225285
2016/4/1,不分縣市,苗栗縣,農林漁牧售電量(度),1595703,1595703,1595703,1595703,1595703
2016/4/1,不分縣市,彰化縣,農林漁牧售電量(度),30514389,30514389,30514389,30514389,30514389
2016/4/1,不分縣市,南投縣,農林漁牧售電量(度),7891944,7891944,7891944,7891944,7891944
2016/4/1,不分縣市,雲林縣,農林漁牧售電量(度),24852774,24852774,24852774,24852774,24852774
2016/4/1,不分縣市,嘉義縣,農林漁牧售電量(度),15551458,15551458,15551458,15551458,15551458
2016/4/1,不分縣市,屏東縣,農林漁牧售電量(度),55546739,55546739,55546739,55546739,55546739
2016/4/1,不分縣市,台東縣,農林漁牧售電量(度),2364647,2364647,2364647,2364647,2364647
2016/4/1,不分縣市,花蓮縣,農林漁牧售電量(度),2107050,2107050,2107050,2107050,2107050
2016/4/1,不分縣市,基隆市,農林漁牧售電量(度),8019,8019,8019,8019,8019
2016/4/1,不分縣市,新竹市,農林漁牧售電量(度),674867,674867,674867,674867,674867
2016/4/1,不分縣市,嘉義市,農林漁牧售電量(度),427798,427798,427798,427798,427798
2016/4/1,不分縣市,澎湖縣,農林漁牧售電量(度),375297,375297,375297,375297,375297
2016/4/1,不分縣市,金門縣,農林漁牧售電量(度),115599,115599,115599,115599,115599
2016/4/1,不分縣市,連江縣,農林漁牧售電量(度),11695,11695,11695,11695,11695
2016/3/1,不分縣市,新北市,農林漁牧售電量(度),1515924,1515924,1515924,1515924,1515924
2016/3/1,不分縣市,台北市,農林漁牧售電量(度),1368128,1368128,1368128,1368128,1368128
2016/3/1,不分縣市,桃園市,農林漁牧售電量(度),2024190,2024190,2024190,2024190,2024190
2016/3/1,不分縣市,台中市,農林漁牧售電量(度),11064555,11064555,11064555,11064555,11064555
2016/3/1,不分縣市,台南市,農林漁牧售電量(度),25868265,25868265,25868265,25868265,25868265
2016/3/1,不分縣市,高雄市,農林漁牧售電量(度),19021248,19021248,19021248,19021248,19021248
2016/3/1,不分縣市,宜蘭縣,農林漁牧售電量(度),4826933,4826933,4826933,4826933,4826933
2016/3/1,不分縣市,新竹縣,農林漁牧售電量(度),1192169,1192169,1192169,1192169,1192169
2016/3/1,不分縣市,苗栗縣,農林漁牧售電量(度),1505213,1505213,1505213,1505213,1505213
2016/3/1,不分縣市,彰化縣,農林漁牧售電量(度),29139126,29139126,29139126,29139126,29139126
2016/3/1,不分縣市,南投縣,農林漁牧售電量(度),7744461,7744461,7744461,7744461,7744461
2016/3/1,不分縣市,雲林縣,農林漁牧售電量(度),26388416,26388416,26388416,26388416,26388416
2016/3/1,不分縣市,嘉義縣,農林漁牧售電量(度),16805021,16805021,16805021,16805021,16805021
2016/3/1,不分縣市,屏東縣,農林漁牧售電量(度),56855951,56855951,56855951,56855951,56855951
2016/3/1,不分縣市,台東縣,農林漁牧售電量(度),2403319,2403319,2403319,2403319,2403319
2016/3/1,不分縣市,花蓮縣,農林漁牧售電量(度),2148420,2148420,2148420,2148420,2148420
2016/3/1,不分縣市,基隆市,農林漁牧售電量(度),7454,7454,7454,7454,7454
2016/3/1,不分縣市,新竹市,農林漁牧售電量(度),589155,589155,589155,589155,589155
2016/3/1,不分縣市,嘉義市,農林漁牧售電量(度),425931,425931,425931,425931,425931
2016/3/1,不分縣市,澎湖縣,農林漁牧售電量(度),341064,341064,341064,341064,341064
2016/3/1,不分縣市,金門縣,農林漁牧售電量(度),116689,116689,116689,116689,116689
2016/3/1,不分縣市,連江縣,農林漁牧售電量(度),15433,15433,15433,15433,15433
2016/2/1,不分縣市,新北市,農林漁牧售電量(度),1398736,1398736,1398736,1398736,1398736
2016/2/1,不分縣市,台北市,農林漁牧售電量(度),1198853,1198853,1198853,1198853,1198853
2016/2/1,不分縣市,桃園市,農林漁牧售電量(度),1962508,1962508,1962508,1962508,1962508
2016/2/1,不分縣市,台中市,農林漁牧售電量(度),10239437,10239437,10239437,10239437,10239437
2016/2/1,不分縣市,台南市,農林漁牧售電量(度),24126220,24126220,24126220,24126220,24126220
2016/2/1,不分縣市,高雄市,農林漁牧售電量(度),16897180,16897180,16897180,16897180,16897180
2016/2/1,不分縣市,宜蘭縣,農林漁牧售電量(度),3941130,3941130,3941130,3941130,3941130
2016/2/1,不分縣市,新竹縣,農林漁牧售電量(度),1014088,1014088,1014088,1014088,1014088
2016/2/1,不分縣市,苗栗縣,農林漁牧售電量(度),1354774,1354774,1354774,1354774,1354774
2016/2/1,不分縣市,彰化縣,農林漁牧售電量(度),27103854,27103854,27103854,27103854,27103854
2016/2/1,不分縣市,南投縣,農林漁牧售電量(度),6551976,6551976,6551976,6551976,6551976
2016/2/1,不分縣市,雲林縣,農林漁牧售電量(度),23625784,23625784,23625784,23625784,23625784
2016/2/1,不分縣市,嘉義縣,農林漁牧售電量(度),14598633,14598633,14598633,14598633,14598633
2016/2/1,不分縣市,屏東縣,農林漁牧售電量(度),51503329,51503329,51503329,51503329,51503329
2016/2/1,不分縣市,台東縣,農林漁牧售電量(度),2196588,2196588,2196588,2196588,2196588
2016/2/1,不分縣市,花蓮縣,農林漁牧售電量(度),1924104,1924104,1924104,1924104,1924104
2016/2/1,不分縣市,基隆市,農林漁牧售電量(度),7025,7025,7025,7025,7025
2016/2/1,不分縣市,新竹市,農林漁牧售電量(度),569553,569553,569553,569553,569553
2016/2/1,不分縣市,嘉義市,農林漁牧售電量(度),444085,444085,444085,444085,444085
2016/2/1,不分縣市,澎湖縣,農林漁牧售電量(度),315821,315821,315821,315821,315821
2016/2/1,不分縣市,金門縣,農林漁牧售電量(度),103711,103711,103711,103711,103711
2016/2/1,不分縣市,連江縣,農林漁牧售電量(度),16247,16247,16247,16247,16247
2016/1/1,不分縣市,新北市,農林漁牧售電量(度),1648230,1648230,1648230,1648230,1648230
2016/1/1,不分縣市,台北市,農林漁牧售電量(度),1382640,1382640,1382640,1382640,1382640
2016/1/1,不分縣市,桃園市,農林漁牧售電量(度),2176752,2176752,2176752,2176752,2176752
